city,latitude,longitude,traditionality,cleanliness,security,transportation,low_cost
Camas,40.9025,37.5281,0.454791769,4.135688181,2.558299504,0.996618972,3.127555203
Ivybridge,50.389,-3.921,3.546653369,3.540181825,1.774621133,2.596865211,4.963491065
Freeport,10.45,-61.4167,2.585374402,4.865288624,3.087031499,1.229896784,3.912754701
Sao Goncalo do Rio Abaixo,-19.8258,-43.3619,2.976140571,4.885933839,0.923513914,2.261964693,2.197535356
Zriba-Village,36.3333,10.25,1.960848349,2.202748338,4.277178189,0.861598755,3.89874761
Imaculada,-7.3667,-37.5,2.395536908,0.402032862,0.587902245,0.087281257,4.554384471
Avadattur,11.7014,77.8638,4.426888642,0.60418465,1.535500317,0.882734497,3.412059246
Miller Place,40.9374,-72.9864,4.151418851,1.5875485,1.777993783,4.554069043,3.818048501
Recreo,-29.2667,-65.0667,3.077529464,3.703761155,2.602668535,4.142129355,3.415920288
Sixaola,9.5579,-82.6698,2.481941614,1.1522675,2.677750809,4.536456082,1.800040129
Vendas Novas,38.6833,-8.45,0.166768737,3.15292028,2.319116703,0.606366808,2.32579041
Gberouboue,10.5333,2.7333,3.693038158,2.796510947,0.342159886,1.51690388,2.875354194
L'Isle-Adam,49.1119,2.2236,0.454499448,3.30646478,3.988096019,2.486969572,1.365024379
Pedda Vegi,16.7708,81.1039,0.355048867,2.115940269,1.637060654,2.496323563,4.840589846
Denduluru,16.4527,81.0951,0.525252985,3.15248535,0.748597084,0.206157838,2.162115584
Sant'Ambrogio di Valpolicella,45.5167,10.8333,0.033619842,0.976961043,2.415482581,4.447024509,4.723798644
Myrne,47.4322,37.7297,4.292034805,4.067454642,4.901014173,2.098721821,2.040638619
Monte di Procida,40.8,14.05,1.4770423,1.532151765,4.608477884,2.759562641,1.114172623
Lapinig,12.315,125.302,3.419552832,0.078702985,3.345583987,2.789457997,4.872573396
Bad Voslau,47.9667,16.2167,2.309870184,4.262642818,4.139417559,1.709239385,4.983319432
Palmilla,-34.6042,-71.3583,2.758168022,4.49699698,3.689204669,1.701776464,3.369251624
Dishashah,28.9831,30.8492,4.63233501,1.569626282,0.843635873,1.921513279,2.111013284
Brighton,44.1222,-77.7642,4.160791488,1.445159592,3.249532148,3.881503702,0.630833071
Peonga,10.3333,3.2667,1.328271095,0.539794502,1.607909615,1.482346352,0.919056183
Pokrovskoye,47.4164,38.8989,0.83984253,1.796940916,1.113354079,1.672487451,0.116633961
Vellallur,8.7639,76.8345,1.300908016,3.370903333,0.774596742,3.321588621,1.934302972
Torton,52.4522,-2.1606,0.865896744,0.6519354,4.261650767,0.351043755,1.167727396
Biltine,14.5275,20.9267,4.870255082,2.435171212,1.835334916,0.347856514,0.635282685
Bibipet,18.2101,78.5221,4.212090475,1.114762362,1.617336914,3.954973915,0.63880688
Lizzanello,40.3051,18.2213,0.175621502,0.735212989,1.945435757,3.232255543,2.092429378
Kalipatnam,16.3904,81.5295,3.974965775,1.365803352,4.66560078,2.439793768,3.535112557
Wallington,40.8536,-74.1069,3.704851962,2.87902453,1.601189509,3.009214583,3.058911796
Middleburg,30.0502,-81.9011,4.809055438,1.620068639,3.30434314,3.773413371,4.820274036
Angalakurichchi,10.5282,76.9962,2.076988268,3.131851876,0.187858243,4.717881646,2.804807436
Cho Lach,10.2647,106.13,1.905001019,2.655871139,2.395049421,4.690617615,1.64816729
Trentham,52.9663,-2.1899,0.086140223,2.348770593,2.81538708,4.247103786,4.996800257
Chero,25.2463,85.8169,4.69000806,1.985598294,2.289289936,0.501037257,3.072097648
Bordentown,40.142,-74.7098,4.387291547,4.873045637,2.965918917,4.269753289,0.583472345
Wolnzach,48.6,11.6167,4.006824689,0.239392859,4.881373664,1.53491726,2.004129481
Son Servera,39.6208,3.36,4.934579156,2.58560424,2.85530813,2.852336276,2.61476094
Lahra Muhabbat,30.2421,75.1666,3.42872449,4.755952083,1.941779641,3.096318908,4.168368819
Guabari,26.2262,87.9181,3.491332678,3.763699158,2.080813361,2.100872668,4.791815492
Itamati,20.1333,85.15,4.814682321,4.527214315,0.645809982,4.464996584,4.167076762
Sirsia Hanumanganj,26.1381,87.1133,1.999208841,3.89344243,4.574284274,3.45680015,4.375618295
Licinio de Almeida,-14.6833,-42.5,0.74552092,1.078097522,3.890348668,3.533007911,3.506617929
Paulista,-6.5939,-37.6239,1.279411751,3.271438501,1.100076464,2.410331287,3.709666805
Locri,38.216,16.2288,3.232002168,2.575793261,3.171866194,3.570596211,1.674285574
Andraitx,39.5833,2.4167,1.086957848,1.763410477,3.566178387,1.879775336,0.43677784
Bataredh,26.425,84.6061,4.824002272,0.762971538,2.063134208,2.823774652,1.16251597
Spilimbergo,46.1281,12.885,0.816347138,4.270501557,0.201853769,3.066931084,1.720450799
Bibbiena,43.7,11.8167,1.702392429,3.124952874,1.68791565,2.755511258,1.369551615
Mangpa,23.4923,98.9118,4.601280635,4.806399003,0.700833803,1.873488693,2.021666549
Raesfeld,51.7667,6.8333,1.997637823,0.05837449,1.700425984,2.44645424,2.97274161
Tiddas,33.5665,-6.2659,1.439900738,2.788913806,0.939365682,4.842818794,0.675540029
San Andres de Llevaneras,41.5733,2.4828,1.576512699,4.448514633,0.044231477,4.193284838,0.855355875
Ratanpur,24.8996,86.2888,1.659177941,0.573119401,4.604234359,2.169231088,4.479592055
Hirao,33.9381,132.0733,3.580583537,1.518896802,4.863331366,0.183718499,0.360791356
Alum Rock,37.3694,-121.8238,4.024471432,2.269697559,2.990103687,1.323075902,0.544955259
Premnagar,30.3331,77.9608,3.87163594,3.751577687,4.411282183,0.96066766,1.131854997
Bou Merdes,35.45,10.7333,0.625546468,2.93776857,4.368475605,4.485819797,3.489076591
La Tour-de-Peilz,46.45,6.8667,0.357985147,3.629557776,2.686135302,1.699978518,3.821299712
Areal,-22.2308,-43.1058,2.219638775,3.475551208,1.551955839,1.753402883,4.38638197
Hemsbach,49.5903,8.6564,4.635299666,3.056020121,3.316900079,0.967951743,3.785956224
San Pedro La Laguna,14.694,-91.272,2.171178955,4.332437369,4.041615397,4.707529919,2.776591679
Korahia,26.5325,86.1552,1.603885161,4.924989055,3.659886204,2.792953115,3.760292626
Oiwa,34.5254,135.8498,0.720516858,4.958038088,3.336708931,3.987229333,0.499164591
Pilis,47.2844,19.5435,4.114871667,2.194102811,1.556811679,0.26001165,2.60582092
Endwell,42.1184,-76.0219,1.873282662,3.998233126,1.882027629,3.711491098,0.244508198
Rasulpur,25.9938,85.8935,3.190851254,2.091138405,3.270837016,0.876270428,0.724430793
Vecchiano,43.7833,10.3833,1.460877718,2.51586498,2.34841358,1.591330589,4.377700671
Ukrainsk,48.1,37.3833,2.643471205,0.353451467,1.624821292,2.629796077,2.352871997
Poulsbo,47.7417,-122.6407,1.662914571,2.896514835,0.516383782,3.419107446,4.494239854
Oestrich-Winkel,50.0025,8.0175,2.558676473,3.134318056,2.440485136,1.779771111,0.820869386
Baranzate,45.5167,9.1,0.365207438,3.884455516,1.912014191,0.037945915,3.70169614
North Union,39.9101,-79.6733,0.945098041,4.537171371,0.462941288,0.995972862,3.093997639
Gross-Enzersdorf,48.2,16.55,0.38599284,2.468043875,2.336632299,1.842143931,2.988717572
Camposampiero,45.5667,11.9333,3.994044783,4.311075417,4.088555016,1.35010566,3.158803892
Chilonga,-12.0244,31.3364,2.016853259,4.282000214,0.98542667,3.309622041,3.47826908
Tapiratiba,-21.4683,-46.7486,4.531294926,2.545908818,0.387914458,1.837116174,3.108918316
Leingarten,49.15,9.1167,3.171920753,3.790098059,3.582019875,2.058174432,4.603402873
Lauffen am Neckar,49.0833,9.15,1.995311336,0.523828072,2.983854155,0.604771526,2.867536389
Wath upon Dearne,53.5022,-1.3402,1.144115826,1.434258193,1.992924527,0.513044158,2.202146653
Toualet,32.7333,-7.1833,1.875915082,2.428108405,0.270949445,3.065087158,2.1359318
Barokhar,24.9167,81.9667,3.120437177,3.528702518,2.181273227,3.150977748,0.344784684
Sidi Amer El Hadi,34.7992,-5.8394,3.496633313,3.392558853,2.747393697,3.504924368,0.167806729
Mountougoula,12.5297,-7.8222,1.011816783,1.871626544,0.251924001,0.784717323,0.55907141
Wargal,17.7751,78.6181,3.242894141,4.03875245,4.122246637,0.255680204,2.19653146
Menfi,37.6,12.9667,0.182410294,3.877610932,1.865846646,0.104092122,0.622101217
Jataizinho,-23.2539,-50.98,4.993728159,3.951850131,0.187877095,3.31444476,1.010996956
Langgons,50.5,8.6667,0.430745999,2.617068385,0.257198385,4.247643524,2.850914816
Walldurn,49.5831,9.3681,0.781834247,4.827829894,4.874016208,0.40113633,2.630964694
Barrafranca,37.3667,14.2,2.479972603,1.207544838,2.466424029,1.384242118,0.135774758
Befandefa,-22.1333,43.3,0.326038131,3.465332799,3.241077067,4.816234812,0.773172832
Tikar,24.4194,81.3776,1.836094849,1.839314672,0.951221055,4.032611563,4.761802631
Holalu,14.8406,75.7144,3.273531742,0.754580888,0.215064995,0.380358188,0.129021328
Senirkent,38.1081,30.55,1.731053597,3.247604493,0.083347729,1.503888437,4.004104849
Castle Pines,39.4625,-104.8706,3.57253713,3.77150697,3.752442176,2.16419681,2.045671291
Bocaina,-22.1361,-48.5181,2.351573992,4.551286007,3.130005119,1.67669119,3.549404915
Dolo Bay,4.1833,42.0833,1.189023231,1.979202255,1.328168022,2.974642933,0.770446222
Yakushima,30.39,130.6511,4.789363228,0.69152919,1.349011495,2.728584805,0.234267398
Portela,38.7847,-9.1136,3.033454269,4.373647738,3.112391011,3.460349504,4.420636357
Mboro,15.15,-16.9,3.474388667,4.442929277,3.230146289,1.86090739,1.285352072
Sonosari,-7.8014,110.3644,1.104458935,2.75592535,0.410320282,0.023936647,1.671256984
Chateau-Gontier,47.8286,-0.7028,0.044905299,2.848690028,0.582612514,3.663381769,4.894874469
Street,51.127,-2.74,0.366606217,4.192561377,4.282740452,0.075508888,0.337734982
Elizabethtown,40.1533,-76.599,3.146864945,3.141035015,0.911045799,4.818337275,4.222348564
South Yarmouth,41.6692,-70.2005,2.133127942,2.359653731,4.843122979,1.860322571,2.939496436
Virgem da Lapa,-16.8167,-42.35,4.677000455,4.027107234,2.602747017,4.835993458,0.213131688
Oberderdingen,49.0625,8.8019,0.945793318,1.475475455,2.987449493,0.305556349,0.326772376
Parsa,25.7721,86.1754,3.870666649,0.088220527,1.509868047,3.477974826,0.790630514
Winfield,37.274,-96.95,1.165461446,0.732990206,4.725207455,0.38222919,1.14962604
Picayune,30.5322,-89.6724,2.231325231,0.78251596,4.492551137,1.53815127,4.965730381
Oswaldtwistle,53.743,-2.393,2.586838177,0.057724368,0.558369834,0.042560685,0.037534064
Kakalur,13.1394,79.9287,3.925235895,3.666126892,2.806125249,1.279505437,4.353128798
Chaplygin,53.2333,39.9667,1.678657712,2.613406109,3.099872883,3.230573123,4.074327858
Ghabaghib,33.1839,36.2264,1.496438251,1.15574759,0.777777595,1.452291736,3.414728899
Thogapalle,17.1279,80.6355,3.254613877,2.692017343,3.719370725,1.964806534,0.062022907
Muscoy,34.1552,-117.3477,1.272322259,4.947129856,1.221824019,1.30442297,4.945903315
Serra do Salitre,-19.1108,-46.69,3.863449834,1.934394616,3.249227752,2.573576395,4.854746006
Evanston,41.2602,-110.9646,1.597024855,0.976789399,2.268515807,3.160189101,0.051688313
Jalalaqsi,3.4,45.5833,2.200084102,4.976197391,3.011032842,0.616766536,2.470963828
Hobyo,5.3514,48.5256,2.53191539,0.320551834,3.481695253,3.12996088,4.349073163
Beladi,13.1464,74.9399,3.128672428,3.831451713,4.89852889,3.665010744,0.705998854
Little Chute,44.2906,-88.3208,1.958998794,3.571084148,3.095197915,1.236830691,1.475334201
Portoferraio,42.8167,10.3167,1.761828133,0.668683064,0.622705739,0.183623387,0.652548499
Barapire,14.3053,-3.0517,1.858650393,0.896630128,0.511503502,3.86966793,1.235822835
Deerlijk,50.85,3.35,3.730854595,3.042176109,3.741015055,2.72429403,1.505339084
Gulfport,27.7463,-82.7099,1.814978703,0.384906828,2.799472004,1.571524166,1.809289192
Oued Cheham,36.3833,7.7667,0.226666805,0.261023461,4.535611467,3.05243033,2.538630661
Novi Marof,46.1667,16.3333,0.775574281,2.015315995,1.227840004,2.013209753,2.578836628
Sanpetru,45.7167,25.6333,4.968493471,1.637233421,0.407156273,4.947117381,0.280073223
Neuenrade,51.2839,7.78,3.796721416,0.381732661,0.940710472,2.495529442,4.712936094
Fenoughil,27.6028,-0.3056,2.381364476,4.728815486,4.565204147,1.433992137,3.643954004
Oued Seguin,36.171,6.42,1.678836229,1.843715513,1.249916727,4.990270747,2.922234769
Maizieres-les-Metz,49.2125,6.1617,2.244437102,3.790556109,2.71627262,4.156299193,2.370364325
Susegana,45.85,12.25,0.608881874,1.134022134,1.206308902,2.129447321,2.116718485
Le Relecq-Kerhuon,48.4092,-4.3956,0.207826345,3.390579463,3.510058838,0.351125252,2.183721688
Srirampuram,10.4346,77.8075,4.751437949,4.428871446,1.944393588,2.106000163,3.595569155
Khanaqin,34.3333,45.3833,3.792380587,1.363871207,1.278736084,2.384671305,0.700730544
Mountain Top,41.1353,-75.9045,1.30073883,0.902369136,3.089832315,1.827917043,0.656544955
Santa Cruz Michapa,13.7333,-88.9667,2.238853833,3.255555026,3.624998589,1.850237752,2.831513488
Axixa,-2.8369,-44.0528,2.772433946,4.968536268,0.82903274,2.922623419,4.502810615
Somain,50.3583,3.2811,0.518978882,0.419328514,1.83431156,0.964662889,4.221097452
Zao,39.0981,140.6587,4.761458638,0.258095705,3.561795621,4.035828309,2.905574882
Muping,30.3692,102.8139,3.64517288,1.353083269,1.211781156,2.805852148,4.837297462
Minden,32.6187,-93.2762,2.754364658,4.584465982,0.47637115,0.190611359,3.795807978
Spreitenbach,47.4167,8.3667,4.21473703,0.843045756,0.155813538,2.475270549,1.226601276
Kete Krachi,7.8,-0.0167,2.486678202,0.818457886,0.968050543,2.631017122,0.292834639
Tortoreto,42.8,13.9167,2.907323571,2.973528088,0.85339349,1.704662799,1.930213207
Biknur,18.215,78.4367,0.440579652,3.751334389,1.765024249,4.807785545,0.269596818
Tiny,44.6833,-79.95,0.453295533,3.977707805,2.636059927,0.063281088,4.102478359
Zwonitz,50.6167,12.8,2.968822184,0.752771273,1.71956526,3.701461714,1.640608513
Ryuo,35.0667,136.1167,4.520257857,4.747749172,1.435128823,4.095823937,4.82161881
Comalapa,12.2833,-85.5,1.513142983,3.804911819,2.711160586,2.381347647,4.361341101
Cafayate,-26.0833,-65.9667,4.977415542,2.491398983,1.378939108,1.676157693,3.418631543
Aougrout,28.7,0.3167,4.768771423,4.651643031,1.594983171,3.35637425,4.660494207
Vegarai,11.0903,77.9679,0.784440412,2.984803951,4.250411627,0.432943055,0.658606646
Roda,30.682,75.0195,1.866909774,0.41169946,2.483835514,3.625746352,1.381251399
Hauzenberg,48.65,13.6333,4.958544418,0.692823757,0.987831763,4.839199084,1.334772266
Ngerengere,-6.75,38.1167,0.285867037,2.331453462,4.529821132,2.637291034,4.57011387
Ronchi dei Legionari,45.8333,13.5,2.845457846,3.162621214,1.01411213,4.842681472,2.962073828
Portomaggiore,44.7,11.8,3.200577063,3.488431652,2.363569691,3.209680185,1.927582995
Oak Hills,45.5405,-122.8413,4.528144872,1.463342119,1.602131449,1.961085787,1.221239549
Villecresnes,48.7214,2.5342,0.203939078,4.017557793,4.870662674,2.945909222,3.015013063
Kehen,-8.5589,115.2869,3.31812312,1.72546836,3.671587756,2.668418418,4.829633773
Fiume Veneto,45.9333,12.7333,3.6884727,2.246802377,1.863688333,0.285260321,1.746477639
Baitoa,19.32,-70.7,2.915572149,1.20752068,3.407975663,4.66527083,1.19841678
Yeniciftlik,41.0167,27.85,0.706332425,3.697321234,3.627948313,3.916769081,4.525862007
Pritzwalk,53.15,12.1833,3.339587062,2.668465675,1.147021726,4.147766578,0.182788277
Leutenbach,48.8883,9.3914,1.560042713,1.347107435,3.659848906,1.590614337,3.4445459
Santa Ana,14.0667,-87.95,2.5174056,0.915972887,3.046952234,3.491541432,4.807250839
Chiautla de Tapia,18.3,-98.6039,2.659644014,0.349439012,2.307474428,1.586324717,0.43013031
Sidi Ladjel,35.4333,2.5,1.859034972,1.264987041,4.066981902,4.778738488,2.907802118
Olivenza,38.6858,-7.1008,1.396764945,0.341148918,4.380385598,1.721471017,0.224768353
Tarrytown,41.0647,-73.8672,1.004955048,3.406743007,1.988581065,0.102419841,3.606433753
Bechloul,36.3167,4.0667,3.897828639,3.313006358,4.57713899,1.401627157,1.686275155
Sahasmal,26.2461,87.4983,1.256758969,4.331889892,3.287085265,1.133892026,0.058300319
Strunino,56.3667,38.5833,2.595068614,2.036848023,1.582488323,3.841176438,4.769128776
Vauvert,43.6942,4.2769,1.953774235,0.077683144,1.502811871,4.064316107,2.396305145
Khansahibpuram,9.6304,77.6028,1.016646896,0.118258072,4.771324679,4.351338624,1.246981487
Market Drayton,52.9044,-2.4848,1.949432756,0.974764807,1.565759115,1.214551668,3.356357944
Borgaro Torinese,45.15,7.65,1.542424137,3.944588971,1.953930191,1.086949796,4.516282282
Alamedin,42.89,74.63,4.46181686,3.865650197,1.58638837,3.832628372,2.999613149
Putnam Valley,41.398,-73.8368,3.004569647,2.76823468,3.559290834,2.215222649,4.443675188
Negele,5.3167,39.5833,3.209461745,2.279226192,2.056655542,2.693666754,1.446068545
Green River,41.5127,-109.471,2.972456549,1.937420622,3.128162469,4.75535145,1.89180499
Pragatinagar,27.68,84.19,3.654095253,1.681057408,3.844922679,2.317577456,0.595371228
Burgthann,49.35,11.3,1.753822844,2.646920838,1.442025503,4.267838449,3.918140733
Sao Goncalo do Para,-19.9828,-44.8589,0.200430631,1.052362699,2.499376176,2.022195918,2.780442456
Kankaanpaa,61.8,22.4,2.622409549,2.913460672,4.226341446,3.448222578,1.622137374
Allur,14.68,80.06,4.235266788,4.425395022,2.519602401,3.168158518,4.880257268
San Pedro,17.9214,-87.9611,2.288224642,1.487136008,3.726957501,0.798838403,2.590462333
Sipalakottai,9.8493,77.4517,1.464530653,4.107532734,2.287426296,3.599941375,4.672709927
Kotha Guru,30.4419,75.0948,3.389482334,0.634454741,2.679700534,4.682124397,0.387622736
Bitetto,41.0333,16.75,0.216114258,0.108151395,0.962951433,0.764483371,3.60581484
Show Low,34.2671,-110.0384,4.917558718,2.656447693,4.201061543,4.147020738,2.488613271
Amherst,42.8706,-71.6068,0.166688976,0.72643409,3.295509975,2.787214663,0.622757096
Baranivka,50.3,27.6667,1.834307294,4.422588335,3.38747301,1.161003752,0.86336179
Brotas de Macaubas,-12,-42.6333,3.571947937,2.418848164,1.629337638,3.247265081,0.333539396
Guttenberg,40.7928,-74.0049,4.001510906,2.914420651,3.589641198,2.109729632,4.737696515
Mack,39.1492,-84.6794,2.851195996,4.966339257,2.364988822,3.06898565,2.008793581
Drolshagen,51.0333,7.7667,1.204970744,1.637504476,4.411041912,3.426785372,4.944398671
Campos del Puerto,39.4306,3.0194,3.238919691,1.164136816,0.919675484,3.461407596,3.746224612
Cogolin,43.2526,6.53,4.496614289,3.002319292,1.679489544,0.506118367,2.779946081
Hankey,-33.8314,24.8808,2.566721349,0.193996553,1.826492617,4.252157156,3.2684139
Soderhamn,61.3,17.0833,2.335812837,0.670739053,3.9910659,1.171479621,3.986996628
Tifni,31.6281,-6.9444,4.429343803,4.867197792,4.303401221,0.963947382,3.663021637
Batocina,44.15,21.0833,2.404465708,1.408834688,1.411479338,4.29135982,0.42863499
Picana,39.4361,-0.435,2.961805034,1.493692719,2.387096161,4.561364865,4.333848734
Owk,15.2167,78.1167,3.949336881,2.499469458,3.99142837,1.769597357,4.181230571
Agcogon,12.07,121.93,0.006040794,1.227854575,4.509611846,3.018094815,1.434637397
Tornquist,-38.1,-62.2167,4.94042383,0.817197324,4.251679776,0.467742357,2.178323154
Weston,42.3589,-71.3001,1.706013284,1.987323578,2.927543621,0.422321891,0.334637064
Jaitwar,24.732,80.8602,3.36100913,2.614845008,1.405663786,1.459513179,3.874001379
Kornepadu,16.2444,80.3857,4.177180697,2.229901427,4.655299008,0.741383056,1.985117947
Alken,50.8761,5.3078,3.103730908,4.443754719,1.234650674,3.821269308,3.017552598
Annakattumula,9.8575,76.4009,1.600851353,2.752307645,2.892977825,2.945197209,1.707703953
Pastpar,25.8275,86.8327,0.794408575,0.394651125,4.817966581,1.046223441,4.187663533
Richfield,43.2372,-88.2413,1.270164713,2.016851519,0.142110415,1.228630482,3.960143775
Largo,38.88,-76.8289,4.699617213,4.716978973,3.895759858,4.213275696,2.186432654
Gillingham,51.0375,-2.2748,4.369747769,1.511588291,2.19996331,2.13772316,4.317525952
Sher Muhammadpuram,18.2997,83.8331,3.870317996,4.009789966,2.292820647,3.459467816,0.044232632
Mapleton,40.1188,-111.5742,4.054986681,1.664767799,0.783666134,0.537958424,2.201245071
Bopfingen,48.8569,10.3522,3.46453696,1.672320841,4.559118494,2.038734409,0.008325028
